X,Y,Z,Roll,Pitch,Yaw
0.019081073026260803,-0.37313748252188467,0.87105144263578216,4.9809827319931461,0.062281455225889501,0.036628239931556859
-0.0039559443740496483,-0.37374990904650734,0.87170288092869541,4.9802930219191257,0.070863115780103569,0.042517156632895986
-0.01872373302523312,-0.37370845083034143,0.87202979085354271,4.9775563781600063,0.078333262531784881,0.049292218817182321
-0.034886605528970716,-0.37207973479434897,0.87131996151486124,4.975321152880702,0.086165391992863938,0.0536186106619327
-0.053102652765958186,-0.37196971107075671,0.87198079418643604,4.9709390825415651,0.088017752743874689,0.052871404655885093
-0.071184032485158477,-0.37242012379538897,0.87305291067837121,4.9681575937348663,0.09450190246861831,0.058682665662494804
-0.089088899707601601,-0.37203262409721993,0.87336976089856933,4.9642394374261691,0.098818082204758545,0.063309976689331207
-0.10978509475582095,-0.37167995899614542,0.87351381465846156,4.9593732085168156,0.10172500060218054,0.066488645458955165
-0.1097874369899039,-0.37166953747108267,0.87372635272671095,4.9583661455851109,0.10311597114155122,0.067570914889973202
-0.12514341297273096,-0.37068351514143771,0.87300434416833583,4.9580958053551605,0.089946207079309393,0.053887061543913095
-0.12513324670350801,-0.37087942703880472,0.8735524285101206,4.9547130377673323,0.091802613904218122,0.055036417478598373
-0.14207481747470188,-0.37084018173505562,0.87398066184933132,4.9509892015646466,0.086747528140701913,0.046756438780517863
-0.14209418058909934,-0.37076061820478734,0.87382233759448458,4.9520693354730083,0.086420354320590004,0.046448772217746515
-0.17015322737454497,-0.36995488550083616,0.87441839206176908,4.9467088894665387,0.079728000599124632,0.035775562468797331
-0.18906189485590999,-0.36967994323955145,0.87456536014976005,4.9450769285229512,0.079241060542458996,0.037077180253993709
-0.18905936804775755,-0.36962536234231835,0.8745023061992454,4.9449754636171388,0.078682430468029585,0.036439040346875728
-0.21039805103438075,-0.36968308505201541,0.87477216987219852,4.9421924201597562,0.074992389551937377,0.033248313904749562
-0.22942636078758477,-0.3694870209416995,0.8744419996509637,4.9389444307897907,0.0726557750458207,0.030986538288325493
-0.22937592325787759,-0.36956525481733049,0.87465604599750879,4.9388749793975446,0.073392592343497959,0.031478448043557955
-0.24480879464116806,-0.36948982657498802,0.87424068072846461,4.9379232419527943,0.075770076542181958,0.033763932035352905
-0.25712705071033581,-0.36986566742781529,0.87417323009462178,4.9362448134704824,0.0845172515026473,0.048465190693777666
-0.25720664633520052,-0.36969253701291921,0.87380565062325366,4.9375926537105279,0.083625810352421948,0.047494426205798412
-0.25800647826763512,-0.37417990516532962,0.87674050045013951,4.9365239851138067,0.12862897305775373,0.11032855056193715
-0.25924252227333838,-0.37814798262564953,0.87907533744752953,4.9368351750113177,0.15768798604275683,0.14963356159651531
-0.26071655279427275,-0.38333792947710976,0.88306433400765694,4.9317147163679085,0.19353021994183794,0.19921119283719463
-0.26292654714534669,-0.38893578874045087,0.88675070847644011,4.9249628560079364,0.2327821865194091,0.25360207401824775
-0.26294448354129391,-0.38896989763203144,0.88688971999901089,4.9233157372543328,0.2332992273391912,0.2539623659314007
-0.26560896774451637,-0.39373144337922394,0.8900260825651547,4.9162175684453784,0.26747009916777387,0.301806934577173
-0.25629026348844519,-0.40470461337758223,0.89865139885641454,4.9152577871076861,0.28540320749719039,0.32777189573967391
-0.25629761610188428,-0.40491288611607112,0.89899678661363358,4.911349740377835,0.28621293308605245,0.32761382378730036
-0.2491398929247145,-0.41616889184236538,0.90916303547603672,4.9117674052609761,0.28747044119189247,0.33021106526460359
-0.24916125272661385,-0.4161365105309367,0.90910565994348047,4.9115134364966977,0.28734704401447009,0.33032851121967327
-0.23667098645334886,-0.43092611324509528,0.92199910168809307,4.9037943730914151,0.30771051600080568,0.36194594745836828
-0.20897012939811394,-0.42781271489549016,0.92066809571702735,4.9257435886556173,0.24158050222145391,0.26896236525555534
-0.2053675203918624,-0.42010424889986436,0.91572524192501259,4.9361228137756141,0.18880225872110665,0.19461110183480923
-0.19534088151639345,-0.39302413674880532,0.89223631727278685,4.9329236246180042,0.21308855172624988,0.22912587185791017
-0.18420715532523146,-0.37266218661284034,0.87567584101237483,4.9318558937878496,0.2168649511993265,0.23360952043157956
-0.18213935834968492,-0.36399137435638074,0.86930387991388103,4.9393515818057914,0.15798730278622797,0.14904236991803321
-0.18151731576609148,-0.35665689781826515,0.86392605960387892,4.942172341738587,0.10802390511506535,0.077814055938400392
-0.18660220266020949,-0.37731601568039447,0.87885973650579574,4.9252273142398559,0.2504154784701057,0.28068064292583045
-0.16400511453518388,-0.38080799752679684,0.88226100086057835,4.9302386041063784,0.23489483048308626,0.25753499311305195
-0.16158141746207283,-0.37357819166925743,0.87693201359859951,4.9386866501682505,0.18345096529217109,0.18599419152520602
-0.16040122573084403,-0.36657912542322424,0.87152209093879829,4.9448473160817858,0.13636989009279266,0.1177977021988951
-0.13515954135412683,-0.37558468375982651,0.87823006178001584,4.9435123618754577,0.18228058347506465,0.18507781919396249
-0.11713195621048333,-0.37493425579025241,0.8779236988828798,4.9518822503704083,0.12084835683641237,0.098035604110588162
-0.11713147555316104,-0.37495757041346356,0.87809609314651837,4.951347470802915,0.12175982520772269,0.09831376159880853
-0.11714371628335793,-0.3748918306273068,0.87787829966198461,4.9521668807807178,0.1208620392472621,0.097848658855434756
-0.088194180638743833,-0.37840163130621557,0.88046113562237038,4.9283098329716575,0.13938752845605823,0.11654050410819593
-0.087295815702728666,-0.38069939964219252,0.88239161153964418,4.9502831245632279,0.1536371550071996,0.1440549074089475
-0.05723147907885525,-0.37695330846157787,0.87725418143458378,4.9667740136224356,0.07674333486123755,0.036762558022973249
-0.028405922208260229,-0.37634420074057684,0.87665816411567832,4.9671886622563202,0.11705506347914446,0.097668748782600179
-0.020553877868421673,-0.36872390619361955,0.86836267806368672,4.9795552479520726,0.050100076590109302,0.010811270179848006
-0.021697339385161309,-0.37235088265445482,0.87289651904897503,4.9688601525499978,0.10339076883765719,0.083542356421791114
-0.019164208319018383,-0.35849189531015613,0.86144599023004675,4.9708909331020319,0.11097238082547481,0.090598618281568927
-0.0092533257380909562,-0.34494683741073717,0.84150824700853621,4.9157687137130619,0.060600052194228898,0.0082111309392849351
0.021467705703869078,-0.33898842109627525,0.8314664774095577,4.7882036917602431,0.10329750870245494,0.10408416394108999
0.047462413234336087,-0.33680004026706895,0.82853995692196347,4.775738656508361,0.096427922440424696,0.078787524482639343
0.065780152760988336,-0.33626502574682376,0.82380860782797671,4.8715150034645633,0.10465901145698342,0.048654876697822425
0.065817456899623705,-0.3362240126165813,0.82357947871278392,4.8720900687257283,0.10337484565339022,0.047465505935180424
